Normalized_Nitrogen,Normalized_phosphorus,Normalized_potassium,Normalized_temperature,Normalized_humidity,Normalized_pH,Normalized_rainfall,label
0.185714286,0.551724138,0.087804878,0.442470053,0.233377076,0.561748405,0.350945738,kidneybeans
0.121428571,0.406896552,0.082926829,0.421671287,0.234325454,0.572703172,0.445404813,kidneybeans
0.192857143,0.406896552,0.107317073,0.499403132,0.232101181,0.583201352,0.435626895,kidneybeans
0.2,0.4,0.117073171,0.451672672,0.182850434,0.578574516,0.48152144,kidneybeans
0.178571429,0.393103448,0.092682927,0.392767878,0.198743078,0.56028907,0.294736964,kidneybeans
0.2,0.551724138,0.082926829,0.449269791,0.186750925,0.584737431,0.482839956,kidneybeans
0.178571429,0.413793103,0.107317073,0.495277591,0.211830354,0.592572632,0.450043374,kidneybeans
0.085714286,0.537931034,0.112195122,0.36783165,0.187281905,0.603731212,0.294970385,kidneybeans
0.042857143,0.531034483,0.12195122,0.471926521,0.243675568,0.583059063,0.233247304,kidneybeans
0.157142857,0.544827586,0.082926829,0.490538538,0.204002937,0.595091669,0.3902755,kidneybeans
0.192857143,0.551724138,0.073170732,0.43665135,0.212147668,0.582620426,0.288783316,kidneybeans
0.071428571,0.379310345,0.112195122,0.485135525,0.196379444,0.576565739,0.459521762,kidneybeans
0.164285714,0.448275862,0.097560976,0.527593616,0.224301741,0.587205501,0.362970242,kidneybeans
0.135714286,0.537931034,0.07804878,0.472891279,0.231095738,0.600652096,0.226814264,kidneybeans
0.135714286,0.448275862,0.12195122,0.414317278,0.182964997,0.566184693,0.484961762,kidneybeans
0.157142857,0.482758621,0.092682927,0.417574182,0.210802525,0.555165023,0.23261486,kidneybeans
0.264285714,0.44137931,0.107317073,0.400267916,0.18828609,0.599356901,0.408427439,kidneybeans
0.078571429,0.489655172,0.082926829,0.456072241,0.214771332,0.578399108,0.276947736,kidneybeans
0.128571429,0.544827586,0.097560976,0.464222539,0.232395714,0.591574603,0.468087177,kidneybeans
0.15,0.434482759,0.082926829,0.361156844,0.192338014,0.601904297,0.362888884,kidneybeans
0.171428571,0.551724138,0.107317073,0.382633519,0.191799897,0.567281565,0.324131919,kidneybeans
0.242857143,0.413793103,0.107317073,0.404379701,0.181563175,0.567204848,0.337188982,kidneybeans
0.114285714,0.517241379,0.102439024,0.423737164,0.236209808,0.571632846,0.291570538,kidneybeans
0.121428571,0.531034483,0.112195122,0.56125868,0.208190488,0.570710724,0.215015267,kidneybeans
0.264285714,0.496551724,0.087804878,0.432190915,0.245448304,0.57616403,0.353068114,kidneybeans
0.285714286,0.503448276,0.097560976,0.494406134,0.203223949,0.584928133,0.204778604,kidneybeans
0.064285714,0.531034483,0.082926829,0.460755743,0.24456457,0.582121031,0.355567274,kidneybeans
0.007142857,0.427586207,0.112195122,0.353412421,0.183781092,0.564444597,0.465669068,kidneybeans
0.235714286,0.406896552,0.107317073,0.518422776,0.215978748,0.59858531,0.40992953,kidneybeans
0.164285714,0.406896552,0.092682927,0.503385491,0.248775557,0.589028022,0.433966428,kidneybeans
0.042857143,0.427586207,0.107317073,0.470069749,0.180955194,0.586214156,0.403439471,kidneybeans
0.178571429,0.434482759,0.097560976,0.361438735,0.211492731,0.55389519,0.318764233,kidneybeans
0.05,0.544827586,0.112195122,0.449600792,0.196910789,0.585968454,0.323750191,kidneybeans
0.057142857,0.496551724,0.082926829,0.471051669,0.197556015,0.574875384,0.294341714,kidneybeans
0.192857143,0.44137931,0.073170732,0.461604558,0.248465778,0.555095798,0.463009666,kidneybeans
0.2,0.455172414,0.112195122,0.493180311,0.242582577,0.603533595,0.404244585,kidneybeans
0.228571429,0.393103448,0.087804878,0.355768144,0.237599077,0.573263281,0.359676525,kidneybeans
0.192857143,0.386206897,0.107317073,0.456057412,0.207047497,0.587111981,0.363891405,kidneybeans
0.121428571,0.531034483,0.117073171,0.475541822,0.189349004,0.560483734,0.365150505,kidneybeans
0,0.448275862,0.073170732,0.537181916,0.232261851,0.568231899,0.321015884,kidneybeans
0.092857143,0.496551724,0.102439024,0.556860757,0.210316783,0.585922614,0.20188741,kidneybeans
0.242857143,0.413793103,0.112195122,0.460801711,0.249742239,0.569622863,0.335107465,kidneybeans
0.064285714,0.551724138,0.092682927,0.499277642,0.185742312,0.59843095,0.419001965,kidneybeans
0.078571429,0.496551724,0.097560976,0.446984394,0.24930589,0.599005832,0.37960205,kidneybeans
0.021428571,0.462068966,0.117073171,0.389249812,0.199115134,0.555694962,0.34596934,kidneybeans
0.25,0.475862069,0.112195122,0.384378401,0.249733427,0.561485567,0.252723925,kidneybeans
0.021428571,0.531034483,0.12195122,0.568947519,0.228987957,0.564480506,0.208376544,kidneybeans
0.164285714,0.427586207,0.092682927,0.378194602,0.204592668,0.564608329,0.330847766,kidneybeans
0.157142857,0.489655172,0.082926829,0.415633609,0.193895344,0.55452893,0.360700564,kidneybeans
0.221428571,0.544827586,0.12195122,0.530930365,0.223144985,0.59405932,0.212292561,kidneybeans
0.242857143,0.406896552,0.087804878,0.53531227,0.219927795,0.578164575,0.293639326,kidneybeans
0.085714286,0.434482759,0.082926829,0.420348415,0.193805457,0.575449525,0.463607709,kidneybeans
0.192857143,0.386206897,0.097560976,0.440973957,0.205171873,0.557890222,0.31803765,kidneybeans
0.05,0.434482759,0.117073171,0.525571261,0.240398871,0.589689402,0.360837026,kidneybeans
0.171428571,0.462068966,0.107317073,0.46067126,0.22902606,0.565555391,0.350432678,kidneybeans
0.078571429,0.489655172,0.117073171,0.48402695,0.227223528,0.564325012,0.474295367,kidneybeans
0.264285714,0.510344828,0.073170732,0.570654182,0.182292114,0.561864849,0.210037835,kidneybeans
0.178571429,0.524137931,0.117073171,0.351007541,0.249195827,0.560139341,0.453280791,kidneybeans
0.242857143,0.455172414,0.082926829,0.430698607,0.212821867,0.592809324,0.418960588,kidneybeans
0.142857143,0.475862069,0.073170732,0.536745133,0.227766863,0.597290591,0.359772537,kidneybeans
0.264285714,0.448275862,0.07804878,0.522837921,0.189761137,0.572068067,0.21299821,kidneybeans
0.128571429,0.510344828,0.073170732,0.570195822,0.22279164,0.574566054,0.490597115,kidneybeans
0.028571429,0.462068966,0.12195122,0.5446326,0.243612077,0.598702564,0.400724816,kidneybeans
0.264285714,0.386206897,0.12195122,0.504995429,0.196073459,0.581248339,0.424459053,kidneybeans
0.035714286,0.406896552,0.073170732,0.432162981,0.201860412,0.601131044,0.449427676,kidneybeans
0.078571429,0.420689655,0.102439024,0.426401346,0.230282761,0.556824347,0.453301708,kidneybeans
0.157142857,0.551724138,0.097560976,0.526813722,0.188722296,0.570660171,0.335338218,kidneybeans
0.085714286,0.420689655,0.092682927,0.442619558,0.241443252,0.569267742,0.229476525,kidneybeans
0.035714286,0.510344828,0.102439024,0.371940691,0.213618097,0.562823633,0.22431173,kidneybeans
0.192857143,0.475862069,0.107317073,0.410219161,0.249126607,0.597108077,0.231600975,kidneybeans
0.221428571,0.517241379,0.087804878,0.354154988,0.214416923,0.586225965,0.297722171,kidneybeans
0.257142857,0.468965517,0.097560976,0.390632017,0.23776323,0.590274365,0.274096255,kidneybeans
0.035714286,0.448275862,0.07804878,0.48832332,0.184885793,0.590507361,0.365425005,kidneybeans
0.228571429,0.544827586,0.073170732,0.547426052,0.207499531,0.574347897,0.273318881,kidneybeans
0.078571429,0.537931034,0.107317073,0.547161987,0.227479117,0.597935823,0.377349966,kidneybeans
0,0.379310345,0.107317073,0.526305928,0.205831357,0.595543542,0.481840989,kidneybeans
0.1,0.406896552,0.073170732,0.4888636,0.229166013,0.581684705,0.490537297,kidneybeans
0.207142857,0.468965517,0.112195122,0.553258693,0.192825722,0.586545235,0.390984704,kidneybeans
0.228571429,0.468965517,0.092682927,0.563894083,0.181865471,0.555026032,0.501554303,kidneybeans
0.121428571,0.44137931,0.082926829,0.481325615,0.249434823,0.569969526,0.41737609,kidneybeans
0.092857143,0.475862069,0.092682927,0.396296534,0.200209369,0.590221466,0.385849432,kidneybeans
0.1,0.462068966,0.107317073,0.545518025,0.247593374,0.566143808,0.283498821,kidneybeans
0.064285714,0.475862069,0.097560976,0.442034486,0.23967971,0.562809238,0.433229131,kidneybeans
0.142857143,0.503448276,0.107317073,0.367201058,0.223360058,0.601535762,0.436729757,kidneybeans
0.285714286,0.537931034,0.097560976,0.439279058,0.208377592,0.570627512,0.26846499,kidneybeans
0.192857143,0.496551724,0.112195122,0.45629471,0.21803872,0.600088563,0.214450652,kidneybeans
0.1,0.462068966,0.073170732,0.447934635,0.24678323,0.572724063,0.466546268,kidneybeans
0.05,0.386206897,0.087804878,0.419310131,0.243343259,0.573560052,0.255029185,kidneybeans
0.192857143,0.448275862,0.087804878,0.460439885,0.232274465,0.563158569,0.245725617,kidneybeans
0.214285714,0.434482759,0.07804878,0.540464817,0.219093657,0.556200696,0.336943459,kidneybeans
0.264285714,0.482758621,0.12195122,0.451772129,0.248993853,0.585742372,0.281563213,kidneybeans
0.192857143,0.434482759,0.092682927,0.479309992,0.211931409,0.559854151,0.446112665,kidneybeans
0.157142857,0.413793103,0.117073171,0.430041257,0.202513527,0.566745161,0.349199616,kidneybeans
0.021428571,0.496551724,0.117073171,0.835999406,0.579393703,0.607101413,0.410818356,pigeonpeas
0.285714286,0.406896552,0.112195122,0.844675978,0.627431513,0.530350922,0.548387595,pigeonpeas
0.235714286,0.503448276,0.112195122,0.669377842,0.594004392,0.602489972,0.346095075,pigeonpeas
0.192857143,0.393103448,0.117073171,0.625873893,0.433658175,0.613166276,0.476722669,pigeonpeas
0.071428571,0.544827586,0.087804878,0.482292663,0.554799123,0.566147943,0.618376906,pigeonpeas
0.214285714,0.517241379,0.12195122,0.694503164,0.423601745,0.648820606,0.50006666,pigeonpeas
0.285714286,0.482758621,0.097560976,0.728126982,0.45040023,0.566023003,0.492484241,pigeonpeas
0.271428571,0.379310345,0.092682927,0.759736004,0.382387763,0.590293874,0.665962667,pigeonpeas
0.25,0.4,0.097560976,0.672811813,0.634889243,0.579934549,0.301628472,pigeonpeas
0.271428571,0.420689655,0.102439024,0.693151925,0.673990203,0.472720248,0.427976523,pigeonpeas
0.235714286,0.4,0.117073171,0.811849046,0.687705666,0.53039315,0.36385741,pigeonpeas
0.114285714,0.386206897,0.082926829,0.773894017,0.400398794,0.749408826,0.591561262,pigeonpeas
0.221428571,0.496551724,0.082926829,0.656931491,0.494812195,0.58711407,0.322756554,pigeonpeas
0.114285714,0.551724138,0.097560976,0.715280286,0.566839617,0.738727097,0.408677091,pigeonpeas
0.192857143,0.496551724,0.082926829,0.66353906,0.572430239,0.638940232,0.404419634,pigeonpeas
0.285714286,0.427586207,0.092682927,0.625568008,0.341435581,0.472844255,0.323269051,pigeonpeas
0.128571429,0.4,0.07804878,0.491719224,0.38807269,0.499508401,0.604173947,pigeonpeas
0.021428571,0.468965517,0.07804878,0.419436725,0.347040548,0.499732499,0.359968263,pigeonpeas
0.185714286,0.462068966,0.117073171,0.846652066,0.377467687,0.567967935,0.540866969,pigeonpeas
0.114285714,0.482758621,0.097560976,0.567931257,0.401315465,0.56460435,0.407167308,pigeonpeas
0.171428571,0.434482759,0.092682927,0.442993182,0.559781981,0.471216222,0.651768655,pigeonpeas
0.064285714,0.524137931,0.12195122,0.661309614,0.50132322,0.574681424,0.60026637,pigeonpeas
0.114285714,0.379310345,0.092682927,0.447462441,0.472004355,0.645544543,0.644551028,pigeonpeas
0.2,0.517241379,0.102439024,0.567233359,0.505553716,0.604675706,0.382777668,pigeonpeas
0.114285714,0.489655172,0.117073171,0.41971477,0.384167159,0.497868603,0.467739432,pigeonpeas
0.171428571,0.482758621,0.102439024,0.438398983,0.453815988,0.555325369,0.444717233,pigeonpeas
0.271428571,0.496551724,0.102439024,0.646453207,0.49451095,0.594066342,0.624667724,pigeonpeas
0.064285714,0.455172414,0.102439024,0.689588619,0.341392645,0.575725967,0.52614473,pigeonpeas
0.242857143,0.386206897,0.082926829,0.765021443,0.354355214,0.45779169,0.467812859,pigeonpeas
0.007142857,0.524137931,0.092682927,0.553755244,0.466959298,0.67131035,0.59397689,pigeonpeas
0.042857143,0.475862069,0.092682927,0.615592561,0.417037359,0.47819685,0.316410264,pigeonpeas
0.185714286,0.503448276,0.102439024,0.717375084,0.579847986,0.497857935,0.541874224,pigeonpeas
0.192857143,0.420689655,0.087804878,0.762604339,0.670899649,0.530063291,0.363441119,pigeonpeas
0.192857143,0.489655172,0.112195122,0.537001192,0.464955726,0.715604691,0.50532948,pigeonpeas
0.257142857,0.420689655,0.102439024,0.790792247,0.390517653,0.565370584,0.564693111,pigeonpeas
0.121428571,0.503448276,0.087804878,0.446500365,0.345171206,0.566915101,0.661090564,pigeonpeas
0.185714286,0.496551724,0.107317073,0.658674901,0.375847317,0.470548438,0.307210671,pigeonpeas
0.121428571,0.44137931,0.07804878,0.709267078,0.32254987,0.720858787,0.605294639,pigeonpeas
0.1,0.510344828,0.092682927,0.421233774,0.368330672,0.666824907,0.311908076,pigeonpeas
0.278571429,0.413793103,0.073170732,0.80350728,0.309924704,0.503676778,0.391581765,pigeonpeas
0.042857143,0.455172414,0.073170732,0.799801954,0.304059773,0.638726511,0.533443627,pigeonpeas
0.057142857,0.406896552,0.087804878,0.675555795,0.357267987,0.625743081,0.629341245,pigeonpeas
0.014285714,0.462068966,0.087804878,0.790359713,0.475384142,0.596035483,0.432095451,pigeonpeas
0.007142857,0.524137931,0.082926829,0.651035793,0.521095505,0.605200206,0.492502121,pigeonpeas
0.114285714,0.503448276,0.092682927,0.421665705,0.348117183,0.471468178,0.54687397,pigeonpeas
0.164285714,0.517241379,0.12195122,0.71149951,0.472070307,0.712340733,0.305843159,pigeonpeas
0.228571429,0.482758621,0.097560976,0.478378777,0.46256947,0.624940749,0.655043281,pigeonpeas
0.2,0.406896552,0.107317073,0.707629794,0.528086993,0.709788797,0.572722151,pigeonpeas
0.035714286,0.427586207,0.112195122,0.639599645,0.66466615,0.475307418,0.486913288,pigeonpeas
0.257142857,0.462068966,0.12195122,0.823156567,0.365344278,0.645999383,0.455672661,pigeonpeas
0.007142857,0.455172414,0.112195122,0.447463132,0.569386313,0.483494763,0.580012726,pigeonpeas
0.171428571,0.503448276,0.097560976,0.449619731,0.323211457,0.463880527,0.590880728,pigeonpeas
0.121428571,0.462068966,0.087804878,0.7148008,0.564789227,0.56481727,0.432753289,pigeonpeas
0.035714286,0.379310345,0.087804878,0.767221239,0.457180455,0.736993549,0.424282453,pigeonpeas
0.035714286,0.386206897,0.117073171,0.567986797,0.450192576,0.505593261,0.631339766,pigeonpeas
0.264285714,0.531034483,0.082926829,0.82906237,0.319512957,0.565382119,0.639957761,pigeonpeas
0.092857143,0.503448276,0.097560976,0.698428541,0.354952914,0.542678514,0.544589757,pigeonpeas
0.042857143,0.434482759,0.112195122,0.595672827,0.499560992,0.594518652,0.537023349,pigeonpeas
0.114285714,0.531034483,0.107317073,0.720877837,0.356460206,0.661716101,0.336772449,pigeonpeas
0.178571429,0.44137931,0.097560976,0.759035006,0.324656282,0.483918743,0.351815355,pigeonpeas
0.242857143,0.517241379,0.117073171,0.538110236,0.512994906,0.479113683,0.64409946,pigeonpeas
0.142857143,0.531034483,0.112195122,0.798445228,0.388448988,0.521411581,0.496550874,pigeonpeas
0.25,0.551724138,0.12195122,0.64321408,0.449413638,0.49279139,0.660216824,pigeonpeas
0.1,0.517241379,0.117073171,0.562044714,0.573518407,0.647820945,0.396438291,pigeonpeas
0.257142857,0.551724138,0.102439024,0.770402266,0.484236752,0.711225218,0.33650621,pigeonpeas
0.05,0.531034483,0.087804878,0.470724553,0.605597804,0.669940323,0.640037001,pigeonpeas
0.207142857,0.537931034,0.12195122,0.457004997,0.593423307,0.602194235,0.65577116,pigeonpeas
0.214285714,0.413793103,0.102439024,0.661164326,0.625014459,0.549352922,0.610492887,pigeonpeas
0.142857143,0.510344828,0.07804878,0.825257759,0.436223456,0.479058541,0.53555001,pigeonpeas
0.135714286,0.393103448,0.112195122,0.542030159,0.472965392,0.739037977,0.472685641,pigeonpeas
0.021428571,0.413793103,0.092682927,0.589502131,0.407266391,0.485228388,0.337550675,pigeonpeas
0.035714286,0.531034483,0.092682927,0.711741298,0.667004159,0.628283326,0.589262688,pigeonpeas
0.035714286,0.468965517,0.097560976,0.428841823,0.613429778,0.503371205,0.468485253,pigeonpeas
0.264285714,0.503448276,0.102439024,0.675505829,0.634766361,0.559655124,0.634783052,pigeonpeas
0.064285714,0.406896552,0.117073171,0.467886627,0.393796619,0.477836837,0.459632637,pigeonpeas
0.142857143,0.496551724,0.073170732,0.824356141,0.560234956,0.736129876,0.451700166,pigeonpeas
0.221428571,0.386206897,0.112195122,0.720506225,0.354009547,0.569881685,0.584714434,pigeonpeas
0,0.482758621,0.102439024,0.831141151,0.56040367,0.470296352,0.340324775,pigeonpeas
0.15,0.510344828,0.073170732,0.675229225,0.671182057,0.651414478,0.513298497,pigeonpeas
0.092857143,0.462068966,0.087804878,0.700056357,0.347622109,0.541994324,0.594776162,pigeonpeas
0.192857143,0.510344828,0.097560976,0.565417279,0.599775601,0.589809738,0.308004735,pigeonpeas
0.207142857,0.496551724,0.117073171,0.530597265,0.366851179,0.70078739,0.544590943,pigeonpeas
0.035714286,0.468965517,0.097560976,0.436029561,0.331129515,0.616166144,0.520399619,pigeonpeas
0.278571429,0.393103448,0.092682927,0.67140165,0.459408082,0.646370374,0.554030284,pigeonpeas
0.157142857,0.427586207,0.07804878,0.793249047,0.543332705,0.486048504,0.605911506,pigeonpeas
0.128571429,0.379310345,0.112195122,0.503691718,0.563202728,0.703135952,0.458291082,pigeonpeas
0.278571429,0.531034483,0.102439024,0.526559506,0.602531036,0.463363961,0.53486497,pigeonpeas
0.092857143,0.517241379,0.097560976,0.699704203,0.352964606,0.702513954,0.599208873,pigeonpeas
0.192857143,0.489655172,0.117073171,0.720408143,0.481850457,0.711113106,0.554010245,pigeonpeas
0.185714286,0.44137931,0.107317073,0.59416817,0.405896275,0.51989102,0.365695611,pigeonpeas
0.164285714,0.379310345,0.07804878,0.48108044,0.697040434,0.514488375,0.620323718,pigeonpeas
0.028571429,0.475862069,0.092682927,0.440773545,0.47712163,0.540947121,0.499273667,pigeonpeas
0.142857143,0.462068966,0.092682927,0.440627628,0.505541134,0.570847221,0.605059176,pigeonpeas
